path,category,risk_level,recommended_action,commit_candidate,ignore_candidate,move_candidate,evidence,notes
.git_corrupto_backup_20260425/objects/5e/961cc1d66b4aca583e4b4eef66184d75ee2465,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5e/b6aa1630b4937c9cda8145124f265d3c670447,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5e/c4264fb10bada30b880fb8595a41fc753bcca8,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/08a3d7ab31628ca8ba702122e41290277c235d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/43ccbb7cf4a5661804bb1e420966c9f5789552,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/5d3db5286831ba4ffbc44585e99858e7f686a4,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/6b3d1f96f5dce61d9d791d94fdcf00f82ec5c5,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/8aadb1d1ffab12b537947d61e81e86d998232e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/b857b36dec00c68f593024766f9d99a213c196,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/bd902463b6ad9644d1babfd1a00992b00290e9,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/c2df42accb1375075df66cfd4365e31addf556,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/dc97b9b0c471c817b153d90df055a1bff6a367,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/5f/ed5d0a75fbfae5c9dc7789e8bc70ad30b5cc3e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/8371a5ac96d3f4b7e43931cd00dadd77008c8a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/8af8f3081cf3b75428e8eb520bc82451658659,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/95993a3d853d345d5dfdb430c67324ba25774a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/9f99c652216ff26f83b8cf2ad3619acbce3474,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/bbfce3ad319e9772c68719e42f3b6a4f4c2e49,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/60/bde8b51a11dc396272c4759199109b3eb80d18,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/2c0f5cda122b60f3db114e0dce64b761ed7756,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/466cfa03f449406c628e502cdf47273ab98419,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/4dc231c1ec9f2f9d43e0a8fc5ee4ac613927dd,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/a571716f1672ffd97eb15bbb880751129b6728,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/aa9213f7bba6308a7cc330827b412468650f0a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/b4904c7471104ead8e3f765bf4acc7eb8e627e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/bd230e7248746036d8aa0d1f7152da371f7ba7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/61/ea368de0d5f44f8efeb7ac4246e688933a2570,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/10f8137ce8a2b78e164a27595f941840bffee6,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/12baa76f47ada16d1eee88cf263e8a58e662d3,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/345d412ba6cd9ea68b1fcd36fbb9cbf7e8d46b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/394665712b355eb04bedd6079282a26783ac9d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/6d1b4b5dc7a3e1ea672558a7f289b02251d209,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/6f230d15e3ea52d8a90b3a6e747d9301eafe11,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/88fea5bf1a7b5d58c456bfbdf556a5f8155116,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/b8e4fd00af37e1f45f7e91e65c34b8ec066a52,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/c7d0af92357c72e05e73994c6c67c2ba0cc647,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/cdb9a799d163a326bb0c2b39169bf3d1ce96c1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/62/f93b46b14f864cf7bde0758b1123ed5a2efe4f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/0a1a138220c7bdd3fa4c320b14c45fa3042bbc,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/0e19f34137529f97d604c7ccc4b46544a91097,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/1d75e3ea03eb3601d5800d159d7e418a55aec5,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/606fd17e74dfbfddc09628daaf359069176593,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/697f40215e90227cb7bd0ae4c12d04654ec0e8,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/9d36c363343e9e15dd4d2f1724655c651d2c47,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/ac01430028f319290dca239cb85f4ad74f99d7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/ad7cee472d59d674ef7ec5d30f7940bdb2725d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/b43f1ed2d59f804a3423616f7ba22b267ffc8c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/d7c5e3fd71c84e1f008007e3ff54be4b12e203,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/d9b893c2d0c7dcc61ec0f9039ee65cec59a62e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/e7192e650cc3938babcf3dfb5eece8042484ab,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/edf9257a1c637132bdee2e83bbcce22c739000,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/63/ee1fa2c1373cddd08de639b82015deb11b4e65,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/4291b4fc80f95484a7d4c384096bb87303e235,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/73aa4dba93d03f877dfbf200f3ee66fd627227,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/7cd70a888be23619b020afc0d636d33544639f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/7f90a60fc0d9fdc3fab7972c1e359f0a1218d7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/accd02ca58c12685cf39b7869578837771f383,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/c06a4716c7ec9d240219ceb2ea3aae60438d06,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/fb1dfd669d4edc9d8acde532fd7a6808908b5c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/64/ff30662c409d721305e0968e9081dfffb35687,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/492fc5d68715437616cc0ccaa0085653bbd9bf,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/497476bfd71f1b1a9e8b45121b32b75f144e69,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/5dc49a6c617d2525d4f4b3151e1631e2845986,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/69b95ed87cb3debfd30db046e281d115f9c450,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/7ba32ddac92ec117a8845b34ec34866af069f1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/99a1f9400955fe7be83460bb8d63a692da96ee,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/ba258e66b12800ec1edf3ba4fea514a64be505,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/ea592a99babc50f800291dd04f4507f97800f4,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/65/fcaae78b93389d8572f80d51d23b4681721210,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/174da6ad222aa4a441fdbfa55ffb3e2f955c82,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/472516ea31ba12ff427167e665ccd9fc557fff,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/47dad2e4b74e3cd6a2c3d93a1368a416e9b573,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/5257e68388f8c5c3b62707e8815d894b7d8332,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/5c6edd23509316f27642bfa4d94db0236a63f2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/7ddd4717a11cc406a3a74c2bb29f2e9b99fd95,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/8161496064f37aba6b33a6751642100b119269,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/cbaf3b0818e4ba0c44e74f69a10d8b13003639,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/d360a87c1d297956d5cdc6d20578b835c2a72b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/66/fdc22070ef7bdcc2b4b25306076915dbde4a64,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/22096287c7904c75e2b04930b985f81a4c162d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/310e3c7733f51a8f9733ab9726870154babc42,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/44f55f190fd80677a17ee263cf7c5313665705,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/45200a3d0f32e25f28513dc99a238fef2ad00c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/ce94674a332a4b3ca6d7c4b0e351d3aa1736c8,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/67/d9d51324212395445d4aec3a9f49d1b06a204f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/1a4ac2f76a72d9e35d582a2f54e082e8541ef2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/29c2eb04fda031f79e2250ca31c607657df10b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/54c7bc0a03aaec16fe16e39755553e2ed3c4e9,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/579aa404a413c82d6d0229840c500357594899,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/6840a85b7d3d727a78688a42ba6b620f93d88b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/cb58b537b92030489705defa838af5578aadde,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/d3431fda79d2930eeeec4bcdc587dfd164b2d6,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/d440065969f68c706848ad33259348b68e1f69,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/d46477503d0c0feab6b03acdec8a64fe023139,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/f4f166e463b72f44e81a732c804ee5a2bfe1a2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/68/f53da4fccdadeb99b746515449e54ffca75401,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/02562daf2a4edf5c3c79b59aedd9de69f54d74,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/0d6682e2d782359102d560078aeebc8321eb17,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/21ddbdd544f5d667bd1d837b209e2d2aa3e161,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/36b4e8b5aa0ab65a3359af4afa0a2266ba155f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/3906b8918b6e4838d59db4a1ec713fa50414b2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/63823eb9b6987deb4258a4842e6c0ba558ef3a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/6849c075cf61fd5aec462b191af2262403ab87,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/7ced276aa336619d2508b2b17e8326b77ccc2e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/89aa3f4febab0c8a6b734969fc58fd1a485880,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/90173dcb6d7963dd546ccf90a7b53b92540484,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/ad9b8f97d43d350fa77a5a1a1ddbfe03729988,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/69/f9dcbb0981bbf1e83e70bffc33bda04262b3db,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/0e42e7a4b10e6c5436c09376d6b97753582639,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/2d7593bfb574063d0df653cb697af924d58805,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/314848b35ff0746801b3862714c239d1433e4a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/5674718f35a6f957cea0dc87cd15c9d06b759a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/8a9bc10afdc0de81db702c88ae72ae6a36bb77,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/c47a3a330ffba5d0cd4a9e28b262469f482c74,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6a/d46899fc91c7be5bdb9476075ebbce74c16c43,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/0d3dbd11496d445b0bbf089ff8b321643c8672,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/11d39b8ce711f8a7cea5b5e6ebb46d71b9a1bd,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/2636821e23a79039daf182625414bf8840946d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/4cf80d838b20c853f4d7cca6e277ac83595862,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/75d6b68f2e6b7c94c75b0100a597bca72fdcf0,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/9f444911ac927eb34424561a4acb9a723fda9c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/a92abf59b1e028e34cf041823ce585b7823b0c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/be455eb2f05c780d9d5a6e90f5a7c237cd55c2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/d93a71af253b7bfb66b3d49041ba82c9553a11,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/de57108bc4fd863b872affec88e4a16f05da7b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/e69e5d25d74e8a9ac4cdce6bebd697024cd618,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/ecb8cac901b78e8547658ddc44406c2fd4de6b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6b/f4d22088cee86e0c21756cda0fe3ca68be164a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/22765889a2662c14374d13f7a9f3466db2d787,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/4f13645ad96c7ef77c1651a6c5818419bbe802,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/5a81bec73c76e6c984dec52ea209216f5220b2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/5f64e7829fe2ad651b76aad0d5d45e9a706657,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/6aeedfecca60628ad7004cc3fa3e13a9531f2f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/749640b3b528d8008ead780660880d191d9545,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/7b331b445302255eb69d86a38d1476cfef0194,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/8695ae463728acdfb15dd521330e3394278ff2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/906e5d62e94a7c8135cd09c9c2c40f5884218f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/9fb43e90d72eb2e8da52a9f5127190c01c1a70,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/a3173aeeeb6b77930623055b31c5b7c0fafc14,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6c/ee4346f3801d39059a559d4c50fb6e5d315499,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6d/108d6a66d323a10423f0e7bf1247a23dc53709,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/6d/149b457a3330597f586cf87233283b387f5616,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
